index	oiposi	oinega	pname	nname	crposi	crnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
1	3	1	A1-B1	A1-B2	2.169197397	2.564102564	0.827	6.958	0.827	0.796	1.654	7.754	6	6	0.047	0.031	5.071	5.070	11	13	3	2	TRUE	FALSE
2	5	24	A1-B1	A1-B2	2.169625247	1.775147929	0.655	0.468	0.858	0.858	1.513	1.326	6	6	0.062	0.031	5.070	5.070	11	9	1	7	TRUE	FALSE
3	6	25	A1-B1	A1-B2	1.972386588	4.536489152	0.624	0.905	0.811	0.904	1.435	1.809	6	6	0.031	0.078	5.070	5.070	10	23	1	4	TRUE	FALSE
4	13	31	A1-B1	A1-B2	2.169625247	2.366863905	0.671	0.733	0.858	0.952	1.529	1.685	6	6	0.000	0.078	5.070	5.070	11	12	1	6	TRUE	FALSE
5	14	32	A1-B1	A1-B2	1.972386588	4.536489152	0.686	0.640	0.874	0.889	1.560	1.529	6	6	0.031	0.062	5.070	5.070	10	23	3	3	TRUE	FALSE
6	2	9	A2-B2	A2-B1	2.169625247	3.550295858	0.873	0.843	0.874	0.904	1.747	1.747	6	6	0.015	0.031	5.070	5.070	11	18	2	4	TRUE	FALSE
7	8	12	A2-B2	A2-B1	2.169625247	1.57790927	0.920	0.687	0.920	0.936	1.840	1.623	6	6	0.000	0.078	5.070	5.070	11	8	3	7	TRUE	FALSE
8	17	15	A2-B2	A2-B1	2.169625247	4.116839835	0.624	0.608	0.842	0.921	1.466	1.529	6	6	0.031	0.062	5.070	5.101	11	21	2	4	TRUE	FALSE
9	26	19	A2-B2	A2-B1	2.169625247	3.15581854	0.796	0.702	0.920	0.936	1.716	1.638	6	6	0.062	0.078	5.070	5.070	11	16	2	4	TRUE	FALSE
10	38	20	A2-B2	A2-B1	2.169625247	4.339250493	0.702	0.702	0.890	0.874	1.592	1.576	6	6	0.078	0.047	5.070	5.070	11	22	2	1	TRUE	FALSE
11	16	7	B1-A2	B1-A1	1.972386588	4.929994084	0.655	0.733	1.092	0.952	1.747	1.685	6	6	0.078	0.094	5.070	5.071	10	25	3	2	TRUE	FALSE
12	23	11	B1-A2	B1-A1	1.775147929	3.944773176	0.718	0.967	0.936	0.842	1.654	1.809	6	6	0.047	0.016	5.070	5.070	9	20	3	5	TRUE	FALSE
13	28	22	B1-A2	B1-A1	2.169625247	3.747534517	2.714	0.702	0.858	0.842	3.572	1.544	6	6	0.078	0.047	5.070	5.070	11	19	1	2	TRUE	FALSE
14	29	27	B1-A2	B1-A1	2.366863905	3.353057199	0.796	0.468	0.889	1.014	1.685	1.482	6	6	0.047	0.031	5.070	5.070	12	17	2	3	TRUE	FALSE
15	30	37	B1-A2	B1-A1	1.972386588	2.169625247	1.872	0.546	0.967	0.920	2.839	1.466	6	6	0.062	0.078	5.070	5.070	10	11	1	7	TRUE	FALSE
16	21	4	B2-A1	B2-A2	1.972386588	3.944773176	0.764	0.702	0.890	0.889	1.654	1.591	6	6	0.000	0.047	5.070	5.070	10	20	2	5	TRUE	FALSE
17	33	10	B2-A1	B2-A2	2.169625247	3.944773176	0.687	0.686	0.920	0.874	1.607	1.560	6	6	0.031	0.015	5.070	5.070	11	20	2	7	TRUE	FALSE
18	34	18	B2-A1	B2-A2	1.972386588	3.352395977	0.531	0.530	0.920	0.890	1.451	1.420	6	6	0.015	0.047	5.070	5.071	10	17	2	6	TRUE	FALSE
19	36	35	B2-A1	B2-A2	2.169625247	2.958579882	0.687	0.530	1.123	0.889	1.810	1.419	6	6	0.062	0.063	5.070	5.070	11	15	2	4	TRUE	FALSE
20	40	39	B2-A1	B2-A2	2.169625247	2.564102564	0.733	0.483	0.905	0.952	1.638	1.435	6	6	0.062	0.093	5.070	5.070	11	13	1	3	TRUE	FALSE
21	6	10	A1-B1	A1-B2	1.972386588	4.536489152	0.718	0.546	0.874	1.060	1.592	1.606	6	6	0.063	0.047	5.070	5.070	10	23	2	3	TRUE	FALSE
22	14	17	A1-B1	A1-B2	2.169625247	3.944773176	1.061	0.608	0.936	0.983	1.997	1.591	6	6	0.046	0.109	5.070	5.070	11	20	2	6	TRUE	FALSE
23	15	24	A1-B1	A1-B2	2.169625247	3.944773176	0.702	0.125	0.936	1.170	1.638	1.295	6	6	0.078	0.093	5.070	5.070	11	20	2	2	TRUE	FALSE
24	20	32	A1-B1	A1-B2	2.169625247	3.353057199	0.748	2.886	0.968	1.014	1.716	3.900	6	6	0.125	0.078	5.070	5.070	11	17	2	9	TRUE	FALSE
25	38	37	A1-B1	A1-B2	1.972386588	3.15581854	0.717	2.106	1.139	1.030	1.856	3.136	6	6	0.140	0.124	5.070	5.070	10	16	5	5	TRUE	FALSE
26	1	2	A2-B2	A2-B1	2.169625247	2.761341223	12.262	0.546	0.795	0.889	13.057	1.435	6	6	0.047	0.031	5.070	5.070	11	14	1	3	TRUE	FALSE
27	3	4	A2-B2	A2-B1	2.169197397	1.769563508	0.749	0.639	0.936	0.936	1.685	1.575	6	6	0.032	0.078	5.071	5.086	11	9	2	3	TRUE	FALSE
28	23	7	A2-B2	A2-B1	2.169625247	2.564102564	0.687	0.686	0.951	0.936	1.638	1.622	6	6	0.063	0.078	5.070	5.070	11	13	2	1	TRUE	FALSE
29	31	13	A2-B2	A2-B1	2.169625247	2.169625247	0.655	0.702	1.264	0.889	1.919	1.591	6	6	0.062	0.047	5.070	5.070	11	11	2	9	TRUE	FALSE
30	34	27	A2-B2	A2-B1	2.169625247	3.550295858	0.702	0.577	0.998	0.951	1.700	1.528	6	6	0.125	0.124	5.070	5.070	11	18	2	0	TRUE	FALSE
31	16	5	B1-A2	B1-A1	1.972386588	3.944773176	0.982	0.748	1.186	0.874	2.168	1.622	6	6	0.125	0.047	5.070	5.070	10	20	3	5	TRUE	FALSE
32	18	12	B1-A2	B1-A1	2.169625247	4.091971941	0.874	0.686	0.936	0.905	1.810	1.591	6	6	0.063	0.047	5.070	5.132	11	21	2	2	TRUE	FALSE
33	26	19	B1-A2	B1-A1	2.366863905	2.317049623	0.983	0.811	1.123	1.170	2.106	1.981	6	6	0.124	0.094	5.070	5.179	12	12	2	5	TRUE	FALSE
34	28	22	B1-A2	B1-A1	2.323780015	3.15581854	0.624	0.624	0.999	0.998	1.623	1.622	6	6	0.110	0.109	5.164	5.070	12	16	2	4	TRUE	FALSE
35	39	36	B1-A2	B1-A1	1.380670611	1.972386588	0.811	0.468	1.217	0.936	2.028	1.404	6	6	0.266	0.125	5.070	5.070	7	10	3	4	TRUE	FALSE
36	9	8	B2-A1	B2-A2	2.366863905	4.091971941	0.811	0.858	0.858	0.858	1.669	1.716	6	6	0.031	0.031	5.070	5.132	12	21	1	3	TRUE	FALSE
37	21	11	B2-A1	B2-A2	1.972386588	2.169625247	0.593	0.827	0.967	0.858	1.560	1.685	6	6	0.140	0.047	5.070	5.070	10	11	2	7	TRUE	FALSE
38	29	25	B2-A1	B2-A2	1.972386588	3.944773176	0.608	0.702	1.139	0.999	1.747	1.701	6	6	0.140	0.109	5.070	5.070	10	20	2	3	TRUE	FALSE
39	35	30	B2-A1	B2-A2	2.169625247	1.380670611	0.827	0.671	1.014	1.045	1.841	1.716	6	6	0.125	0.109	5.070	5.070	11	7	3	8	TRUE	FALSE
40	40	33	B2-A1	B2-A2	2.169625247	3.747534517	0.530	0.639	0.999	0.999	1.529	1.638	6	6	0.156	0.063	5.070	5.070	11	19	3	3	TRUE	FALSE
41	10	6	A1-B1	A1-B2	2.366863905	2.564102564	0.717	0.686	1.077	1.092	1.794	1.778	6	6	0.063	0.312	5.070	5.070	12	13	3	3	TRUE	FALSE
42	17	9	A1-B1	A1-B2	2.36639716	2.761341223	2.278	0.671	0.905	0.983	3.183	1.654	6	6	0.032	0.015	5.071	5.070	12	14	2	3	TRUE	FALSE
43	18	13	A1-B1	A1-B2	1.972386588	1.972386588	0.436	2.044	0.999	0.967	1.435	3.011	6	6	0.015	0.015	5.070	5.070	10	10	2	5	TRUE	FALSE
44	26	28	A1-B1	A1-B2	2.366863905	2.51742835	0.811	1.014	0.858	0.905	1.669	1.919	6	6	0.219	0.234	5.070	5.164	12	13	2	2	TRUE	FALSE
45	32	29	A1-B1	A1-B2	2.169625247	3.353057199	0.515	0.796	1.092	0.795	1.607	1.591	6	6	0.093	0.062	5.070	5.070	11	17	0	2	TRUE	FALSE
46	2	12	A2-B2	A2-B1	1.972386588	2.366863905	0.702	0.624	0.983	1.123	1.685	1.747	6	6	0.062	0.078	5.070	5.070	10	12	2	3	TRUE	FALSE
47	11	14	A2-B2	A2-B1	1.775147929	3.353057199	0.780	1.186	0.936	0.842	1.716	2.028	6	6	0.093	0.015	5.070	5.070	9	17	2	2	TRUE	FALSE
48	24	16	A2-B2	A2-B1	1.972386588	1.775147929	0.624	0.671	0.889	1.139	1.513	1.810	6	6	0.047	0.093	5.070	5.070	10	9	0	7	TRUE	FALSE
49	33	27	A2-B2	A2-B1	1.972386588	3.944773176	0.655	0.593	1.467	1.107	2.122	1.700	6	6	0.093	0.234	5.070	5.070	10	20	5	3	TRUE	FALSE
50	35	36	A2-B2	A2-B1	2.366863905	3.550295858	1.061	0.562	0.905	0.920	1.966	1.482	6	6	0.078	0.093	5.070	5.070	12	18	2	4	TRUE	FALSE
51	4	1	B1-A2	B1-A1	2.169625247	0.986193294	1.077	0.718	0.889	1.061	1.966	1.779	6	6	0.046	0.546	5.070	5.070	11	5	2	5	TRUE	FALSE
52	8	7	B1-A2	B1-A1	2.169625247	2.958579882	0.671	0.904	0.858	1.342	1.529	2.246	6	6	0.047	0.093	5.070	5.070	11	15	2	2	TRUE	FALSE
53	20	22	B1-A2	B1-A1	2.169625247	3.496503497	0.733	0.483	0.889	0.858	1.622	1.341	6	6	0.000	0.047	5.070	5.148	11	18	3	3	TRUE	FALSE
54	21	30	B1-A2	B1-A1	1.972386588	1.57790927	0.437	0.592	1.076	0.858	1.513	1.450	6	6	0.063	0.094	5.070	5.070	10	8	2	8	TRUE	FALSE
55	39	40	B1-A2	B1-A1	1.972386588	3.353057199	0.608	0.733	1.295	1.123	1.903	1.856	6	6	0.140	0.109	5.070	5.070	10	17	3	4	TRUE	FALSE
56	5	3	B2-A1	B2-A2	2.169625247	2.958579882	0.624	0.421	0.889	0.920	1.513	1.341	6	6	0.047	0.063	5.070	5.070	11	15	3	4	TRUE	FALSE
57	15	19	B2-A1	B2-A2	2.169625247	2.366863905	2.215	0.593	0.858	0.905	3.073	1.498	6	6	0.063	0.093	5.070	5.070	11	12	2	4	TRUE	FALSE
58	31	23	B2-A1	B2-A2	2.169625247	3.353057199	1.170	0.670	0.920	0.921	2.090	1.591	6	6	0.062	0.109	5.070	5.070	11	17	3	3	TRUE	FALSE
59	37	25	B2-A1	B2-A2	2.366863905	4.066615027	0.796	0.405	0.920	1.046	1.716	1.451	6	6	0.093	0.047	5.070	5.164	12	21	1	2	TRUE	FALSE
60	38	34	B2-A1	B2-A2	2.169625247	3.15581854	0.593	0.624	0.998	0.920	1.591	1.544	6	6	0.234	0.078	5.070	5.070	11	16	2	3	TRUE	FALSE
61	3	24	A1-B1	A1-B2	1.972386588	2.761341223	0.515	0.686	0.951	0.858	1.466	1.544	6	6	0.094	0.078	5.070	5.070	10	14	2	1	TRUE	FALSE
62	4	30	A1-B1	A1-B2	1.972386588	3.15581854	0.702	0.546	0.967	0.936	1.669	1.482	6	6	0.156	0.266	5.070	5.070	10	16	2	3	TRUE	FALSE
63	7	35	A1-B1	A1-B2	2.366863905	2.35941801	1.029	0.780	0.858	0.842	1.887	1.622	6	6	0.109	0.094	5.070	5.086	12	12	2	2	TRUE	FALSE
64	18	38	A1-B1	A1-B2	2.169625247	1.972386588	0.671	0.515	0.920	0.843	1.591	1.358	6	6	0.031	0.031	5.070	5.070	11	10	2	4	TRUE	FALSE
65	27	40	A1-B1	A1-B2	1.972386588	2.295771953	1.279	1.030	0.858	1.170	2.137	2.200	6	6	0.281	0.000	5.070	5.227	10	12	2	2	TRUE	FALSE
66	8	12	A2-B2	A2-B1	1.972386588	2.169625247	0.561	0.702	1.077	0.905	1.638	1.607	6	6	0.156	0.265	5.070	5.070	10	11	2	2	TRUE	FALSE
67	9	15	A2-B2	A2-B1	0.591715976	0.591715976	0.780	0.905	1.123	0.998	1.903	1.903	6	6	0.109	0.141	5.070	5.070	3	3	3	4	TRUE	FALSE
68	13	23	A2-B2	A2-B1	1.380670611	0.591715976	1.466	1.638	1.685	1.216	3.151	2.854	6	6	0.514	0.063	5.070	5.070	7	3	4	14	TRUE	FALSE
69	25	33	A2-B2	A2-B1	1.972386588	1.380670611	1.950	1.045	0.889	1.638	2.839	2.683	6	6	0.094	0.187	5.070	5.070	10	7	1	4	TRUE	FALSE
70	29	34	A2-B2	A2-B1	1.577598107	1.775147929	0.609	0.640	0.905	0.873	1.514	1.513	6	6	0.047	0.109	5.071	5.070	8	9	2	2	TRUE	FALSE
71	16	1	B1-A2	B1-A1	1.775147929	1.57790927	0.811	5.288	0.921	0.765	1.732	6.053	6	6	0.093	0.032	5.070	5.070	9	8	0	2	TRUE	FALSE
72	20	5	B1-A2	B1-A1	1.972386588	0.986193294	0.796	0.764	1.217	1.357	2.013	2.121	6	6	0.062	0.297	5.070	5.070	10	5	1	8	TRUE	FALSE
73	22	11	B1-A2	B1-A1	2.169625247	2.169625247	0.670	0.858	0.983	0.936	1.653	1.794	6	6	0.140	0.110	5.070	5.070	11	11	0	5	TRUE	FALSE
74	28	17	B1-A2	B1-A1	0.591715976	2.366863905	0.561	0.483	1.030	1.108	1.591	1.591	6	6	0.546	0.078	5.070	5.070	3	12	2	2	TRUE	FALSE
75	31	26	B1-A2	B1-A1	2.169197397	2.761341223	0.671	0.514	0.936	1.170	1.607	1.684	6	6	0.250	0.124	5.071	5.070	11	14	2	4	TRUE	FALSE
76	2	6	B2-A1	B2-A2	1.972386588	2.958579882	0.780	1.748	0.920	0.920	1.700	2.668	6	6	0.125	0.062	5.070	5.070	10	15	3	4	TRUE	FALSE
77	14	10	B2-A1	B2-A2	1.183431953	1.775147929	1.341	0.468	1.014	0.904	2.355	1.372	6	6	0.468	0.078	5.070	5.070	6	9	1	3	TRUE	FALSE
78	32	19	B2-A1	B2-A2	1.972386588	1.380670611	0.015	0.905	1.279	1.014	1.294	1.919	6	6	0.359	0.203	5.070	5.070	10	7	3	2	TRUE	FALSE
79	36	21	B2-A1	B2-A2	1.972386588	0.788954635	0.796	0.717	0.842	1.077	1.638	1.794	6	6	0.062	0.187	5.070	5.070	10	4	2	2	TRUE	FALSE
80	39	37	B2-A1	B2-A2	1.775147929	2.761341223	0.858	0.640	0.904	0.936	1.762	1.576	6	6	0.093	0.187	5.070	5.070	9	14	2	3	TRUE	FALSE
81	4	6	A1-B1	A1-B2	1.972386588	4.142011834	0.655	1.170	0.843	0.733	1.498	1.903	6	6	0.015	0.000	5.070	5.070	10	21	2	2	TRUE	FALSE
82	19	17	A1-B1	A1-B2	1.775147929	3.15581854	0.936	0.702	0.983	0.827	1.919	1.529	6	6	0.031	0.047	5.070	5.070	9	16	2	3	TRUE	FALSE
83	20	27	A1-B1	A1-B2	1.380670611	0.986193294	0.671	0.515	0.827	0.858	1.498	1.373	6	6	0.016	0.032	5.070	5.070	7	5	5	8	TRUE	FALSE
84	26	31	A1-B1	A1-B2	1.972386588	1.57790927	0.593	0.655	0.842	0.936	1.435	1.591	6	6	0.016	0.047	5.070	5.070	10	8	2	6	TRUE	FALSE
85	32	37	A1-B1	A1-B2	1.775147929	1.972386588	0.686	0.718	0.858	0.795	1.544	1.513	6	6	0.047	0.296	5.070	5.070	9	10	2	8	TRUE	FALSE
86	2	5	A2-B2	A2-B1	0.591715976	1.775147929	0.531	0.608	0.904	0.858	1.435	1.466	6	6	0.094	0.078	5.070	5.070	3	9	1	4	TRUE	FALSE
87	13	18	A2-B2	A2-B1	1.775147929	2.761341223	0.811	2.309	0.983	0.998	1.794	3.307	6	6	0.046	0.047	5.070	5.070	9	14	2	8	TRUE	FALSE
88	16	24	A2-B2	A2-B1	0.986193294	3.15581854	0.655	0.780	0.827	0.796	1.482	1.576	6	6	0.047	0.031	5.070	5.070	5	16	2	2	TRUE	FALSE
89	34	28	A2-B2	A2-B1	1.775147929	1.183431953	0.062	2.496	1.124	1.014	1.186	3.510	6	6	0.094	0.046	5.070	5.070	9	6	0	7	TRUE	FALSE
90	38	36	A2-B2	A2-B1	0.591715976	0.986193294	0.656	0.593	1.170	1.123	1.826	1.716	6	6	0.032	0.140	5.070	5.070	3	5	4	4	TRUE	FALSE
91	7	10	B1-A2	B1-A1	2.169625247	1.775147929	0.561	2.480	0.999	0.889	1.560	3.369	6	6	0.016	0.062	5.070	5.070	11	9	1	7	TRUE	FALSE
92	9	23	B1-A2	B1-A1	1.972386588	1.972386588	1.841	0.655	0.842	0.858	2.683	1.513	6	6	0.031	0.218	5.070	5.070	10	10	1	10	TRUE	FALSE
93	11	25	B1-A2	B1-A1	1.972386588	1.380670611	0.655	1.809	1.451	0.858	2.106	2.667	6	6	0.031	0.016	5.070	5.070	10	7	3	9	TRUE	FALSE
94	21	29	B1-A2	B1-A1	0.59159929	1.57790927	0.687	0.593	0.983	1.014	1.670	1.607	6	6	0.032	0.359	5.071	5.070	3	8	2	9	TRUE	FALSE
95	39	40	B1-A2	B1-A1	1.57790927	1.57790927	0.748	0.764	0.827	1.186	1.575	1.950	6	6	0.000	0.015	5.070	5.070	8	8	2	10	TRUE	FALSE
96	1	3	B2-A1	B2-A2	0.591715976	1.743172574	26.068	0.686	0.795	0.843	26.863	1.529	6	6	0.047	0.046	5.070	5.163	3	9	2	5	TRUE	FALSE
97	15	8	B2-A1	B2-A2	1.972386588	2.345124096	0.858	0.671	0.780	0.967	1.638	1.638	6	6	0.031	0.405	5.070	5.117	10	12	3	4	TRUE	FALSE
98	30	12	B2-A1	B2-A2	1.972386588	2.761341223	0.733	0.733	0.842	0.874	1.575	1.607	6	6	0.000	0.031	5.070	5.070	10	14	2	4	TRUE	FALSE
99	33	14	B2-A1	B2-A2	1.972386588	1.972386588	0.609	0.546	0.905	0.826	1.514	1.372	6	6	0.032	0.234	5.070	5.070	10	10	3	2	TRUE	FALSE
100	35	22	B2-A1	B2-A2	1.972386588	2.761341223	0.515	0.873	0.905	0.889	1.420	1.762	6	6	0.016	0.062	5.070	5.070	10	14	2	5	TRUE	FALSE
101	2	10	A1-B1	A1-B2	1.775147929	0.986193294	9.781	0.749	0.920	1.014	10.701	1.763	6	6	0.047	0.219	5.070	5.070	9	5	2	7	TRUE	FALSE
102	9	16	A1-B1	A1-B2	2.169625247	1.775147929	0.952	1.154	0.858	0.858	1.810	2.012	6	6	0.078	0.062	5.070	5.070	11	9	1	3	TRUE	FALSE
103	15	23	A1-B1	A1-B2	1.775147929	0.986193294	0.530	0.733	1.077	0.827	1.607	1.560	6	6	0.156	0.031	5.070	5.070	9	5	2	12	TRUE	FALSE
104	32	25	A1-B1	A1-B2	1.972386588	0.788954635	2.480	0.562	0.843	1.170	3.323	1.732	6	6	0.015	0.156	5.070	5.070	10	4	2	4	TRUE	FALSE
105	34	28	A1-B1	A1-B2	1.775147929	2.309913378	1.966	0.499	1.076	0.889	3.042	1.388	6	6	0.016	0.078	5.070	5.195	9	12	3	5	TRUE	FALSE
106	5	1	A2-B2	A2-B1	1.775147929	0.591715976	0.670	1.810	1.061	1.108	1.731	2.918	6	6	0.094	0.047	5.070	5.070	9	3	4	3	TRUE	FALSE
107	6	7	A2-B2	A2-B1	1.775147929	0.788954635	0.702	0.515	1.138	0.904	1.840	1.419	6	6	0.093	0.265	5.070	5.070	9	4	2	6	TRUE	FALSE
108	14	12	A2-B2	A2-B1	1.775147929	0.986193294	0.608	0.515	0.952	1.014	1.560	1.529	6	6	0.093	0.172	5.070	5.070	9	5	2	4	TRUE	FALSE
109	24	31	A2-B2	A2-B1	1.972386588	0.591715976	0.717	0.686	0.905	1.201	1.622	1.887	6	6	0.093	0.109	5.070	5.070	10	3	1	9	TRUE	FALSE
110	29	37	A2-B2	A2-B1	1.972386588	0.493096647	0.936	0.796	0.858	0.904	1.794	1.700	6	6	0.078	0.249	5.070	4.056	10	2	0	2	TRUE	TRUE
111	18	4	B1-A2	B1-A1	1.972386588	3.550295858	0.796	3.229	0.842	0.858	1.638	4.087	6	6	0.031	0.047	5.070	5.070	10	18	3	4	TRUE	FALSE
112	21	8	B1-A2	B1-A1	1.57790927	3.944773176	0.671	0.561	0.843	0.858	1.514	1.419	6	6	0.063	0.062	5.070	5.070	8	20	2	3	TRUE	FALSE
113	35	17	B1-A2	B1-A1	1.57790927	2.564102564	0.437	0.718	1.061	0.920	1.498	1.638	6	6	0.234	0.218	5.070	5.070	8	13	3	6	TRUE	FALSE
114	36	30	B1-A2	B1-A1	1.775147929	1.183431953	0.421	0.904	1.154	0.921	1.575	1.825	6	6	0.141	0.047	5.070	5.070	9	6	4	5	TRUE	FALSE
115	40	33	B1-A2	B1-A1	1.775147929	0.986193294	0.827	0.500	1.061	0.873	1.888	1.373	6	6	0.234	0.031	5.070	5.070	9	5	3	3	TRUE	FALSE
116	11	3	B2-A1	B2-A2	1.775147929	0.788954635	0.608	0.749	0.796	0.858	1.404	1.607	6	6	0.000	0.046	5.070	5.070	9	4	2	6	TRUE	FALSE
117	13	20	B2-A1	B2-A2	1.775147929	1.972386588	0.702	0.686	0.858	0.890	1.560	1.576	6	6	0.062	0.078	5.070	5.070	9	10	2	3	TRUE	FALSE
118	19	22	B2-A1	B2-A2	1.775147929	0.986193294	0.515	0.780	0.983	0.889	1.498	1.669	6	6	0.093	0.047	5.070	5.070	9	5	2	6	TRUE	FALSE
119	26	38	B2-A1	B2-A2	1.775147929	1.57790927	2.012	0.624	1.092	0.905	3.104	1.529	6	6	0.078	0.078	5.070	5.070	9	8	1	5	TRUE	FALSE
120	27	39	B2-A1	B2-A2	1.775147929	2.564102564	0.531	0.577	0.904	1.202	1.435	1.779	6	6	0.078	0.718	5.070	5.070	9	13	3	6	TRUE	FALSE
121	1	10	A1-B1	A1-B2	1.775147929	3.747534517	6.583	1.966	0.889	0.842	7.472	2.808	6	6	0.047	0.062	5.070	5.070	9	19	1	3	TRUE	FALSE
122	21	11	A1-B1	A1-B2	1.775147929	2.366863905	0.561	0.796	0.843	0.842	1.404	1.638	6	6	0.046	0.015	5.070	5.070	9	12	2	7	TRUE	FALSE
123	26	22	A1-B1	A1-B2	1.775147929	1.183431953	1.919	0.921	0.905	0.983	2.824	1.904	6	6	0.171	0.156	5.070	5.070	9	6	3	1	TRUE	FALSE
124	37	35	A1-B1	A1-B2	1.764359929	0.986193294	0.452	0.546	0.874	0.826	1.326	1.372	6	6	0.078	0.000	5.101	5.070	9	5	1	4	TRUE	FALSE
125	39	38	A1-B1	A1-B2	1.183431953	0.986193294	1.919	0.593	0.905	0.889	2.824	1.482	6	6	0.062	0.062	5.070	5.070	6	5	2	4	TRUE	FALSE
126	14	9	A2-B2	A2-B1	1.57790927	1.972386588	0.546	0.873	0.889	0.796	1.435	1.669	6	6	0.062	0.000	5.070	5.070	8	10	2	3	TRUE	FALSE
127	15	20	A2-B2	A2-B1	1.775147929	0.493096647	0.530	0.546	0.858	0.842	1.388	1.388	6	6	0.031	0.093	5.070	4.056	9	2	2	9	TRUE	TRUE
128	27	23	A2-B2	A2-B1	1.775147929	0.986193294	0.422	1.295	1.357	0.858	1.779	2.153	6	6	0.218	0.031	5.070	5.070	9	5	3	5	TRUE	FALSE
129	32	28	A2-B2	A2-B1	1.57790927	0.246548323	0.905	0.733	0.874	1.061	1.779	1.794	6	6	0.063	0.109	5.070	4.056	8	1	1	9	TRUE	TRUE
130	36	40	A2-B2	A2-B1	1.775147929	0.591715976	0.640	0.577	1.030	0.811	1.670	1.388	6	6	0.063	0.031	5.070	5.070	9	3	4	4	TRUE	FALSE
131	7	3	B1-A2	B1-A1	1.57790927	1.183431953	0.656	0.639	1.045	1.155	1.701	1.794	6	6	0.015	0.046	5.070	5.070	8	6	3	8	TRUE	FALSE
132	13	6	B1-A2	B1-A1	1.775147929	2.169625247	0.749	1.045	0.936	1.326	1.685	2.371	6	6	0.156	0.078	5.070	5.070	9	11	2	5	TRUE	FALSE
133	19	16	B1-A2	B1-A1	1.775147929	2.564102564	0.515	1.155	1.201	0.889	1.716	2.044	6	6	0.015	0.078	5.070	5.070	9	13	2	3	TRUE	FALSE
134	29	17	B1-A2	B1-A1	1.775147929	3.353057199	0.421	0.608	0.889	0.827	1.310	1.435	6	6	0.062	0.047	5.070	5.070	9	17	2	5	TRUE	FALSE
135	30	25	B1-A2	B1-A1	1.775147929	1.775147929	0.686	0.406	1.077	0.842	1.763	1.248	6	6	0.063	0.031	5.070	5.070	9	9	4	3	TRUE	FALSE
136	2	4	B2-A1	B2-A2	1.775147929	3.14589068	0.515	4.789	0.889	0.842	1.404	5.631	6	6	0.015	0.047	5.070	5.086	9	16	2	5	TRUE	FALSE
137	12	5	B2-A1	B2-A2	1.775147929	1.57790927	0.593	0.936	0.858	0.827	1.451	1.763	6	6	0.016	0.062	5.070	5.070	9	8	2	8	TRUE	FALSE
138	18	8	B2-A1	B2-A2	1.775147929	0.986193294	0.733	0.514	0.843	0.858	1.576	1.372	6	6	0.062	0.047	5.070	5.070	9	5	2	4	TRUE	FALSE
139	24	31	B2-A1	B2-A2	1.775147929	2.366863905	0.562	0.718	0.842	0.951	1.404	1.669	6	6	0.016	0.187	5.070	5.070	9	12	2	3	TRUE	FALSE
140	33	34	B2-A1	B2-A2	1.77479787	2.169625247	0.874	0.468	0.858	0.920	1.732	1.388	6	6	0.063	0.078	5.071	5.070	9	11	2	4	TRUE	FALSE
141	1	7	A1-B1	A1-B2	1.57790927	1.57790927	1.154	0.639	0.874	1.170	2.028	1.809	6	6	0.063	0.219	5.070	5.070	8	8	2	3	TRUE	FALSE
142	6	12	A1-B1	A1-B2	1.57790927	0.788954635	1.060	0.733	0.827	0.842	1.887	1.575	6	6	0.062	0.047	5.070	5.070	8	4	2	6	TRUE	FALSE
143	14	21	A1-B1	A1-B2	1.769911504	0.986193294	0.748	0.530	0.952	0.921	1.700	1.451	6	6	0.047	0.046	5.085	5.070	9	5	2	3	TRUE	FALSE
144	24	33	A1-B1	A1-B2	1.775147929	1.380670611	0.577	0.842	0.873	0.874	1.450	1.716	6	6	0.063	0.047	5.070	5.070	9	7	2	2	TRUE	FALSE
145	39	36	A1-B1	A1-B2	1.775147929	0.788954635	0.718	0.593	0.858	0.858	1.576	1.451	6	6	0.047	0.093	5.070	5.070	9	4	3	6	TRUE	FALSE
146	20	4	A2-B2	A2-B1	1.775147929	2.564102564	0.842	0.530	0.874	0.843	1.716	1.373	6	6	0.093	0.000	5.070	5.070	9	13	2	3	TRUE	FALSE
147	26	8	A2-B2	A2-B1	1.775147929	0.591715976	0.905	1.404	0.936	0.905	1.841	2.309	6	6	0.078	0.094	5.070	5.070	9	3	2	9	TRUE	FALSE
148	30	11	A2-B2	A2-B1	1.57790927	0.591715976	0.608	0.905	1.077	0.936	1.685	1.841	6	6	0.078	0.141	5.070	5.070	8	3	2	6	TRUE	FALSE
149	35	18	A2-B2	A2-B1	1.161890008	0.986193294	0.374	0.624	0.890	0.905	1.264	1.529	6	6	0.063	0.046	5.164	5.070	6	5	3	5	TRUE	FALSE
150	40	38	A2-B2	A2-B1	1.775147929	0.788954635	0.031	0.437	1.155	0.842	1.186	1.279	6	6	0.047	0.031	5.070	5.070	9	4	1	3	TRUE	FALSE
